dataset,pair_id,group_id,piece_a_id,piece_b_id,event_index,event_id,gt_a_s,gt_b_s,pred_b_s,signed_error_ms,abs_error_ms,error_sign,gt_b_frame,pred_b_frame,off_50ms,off_100ms,off_200ms
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,29,29,76.36675737,73.745238095,73.73773242668933,-7.505668310670899,7.505668310670899,early,14783,14781,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,31,32,86.543287982,103.098185941,103.10564625864399,7.460317643989356,7.460317643989356,late,20666,20668,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,23,23,39.172063492,38.23675737,38.244172335537414,7.414965537414275,7.414965537414275,late,7665,7666,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,21,22,75.692562358,82.340204082,82.34743764144672,7.233559446717663,7.233559446717663,late,16505,16507,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,44,45,180.645578231,172.666485261,172.6736961448322,7.210883832215131,7.210883832215131,late,34612,34613,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,43,44,166.616099773,166.099614512,166.09251700680272,-7.097505197265264,7.097505197265264,early,33295,33294,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,21,22,25.322199546,24.806326531,24.813356008585032,7.02947758503214,7.02947758503214,late,4973,4974,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,17,18,40.66521542,45.052086168,45.04526077147392,-6.825396526082272,6.825396526082272,early,9031,9030,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,30,30,54.781405896,53.15600907,53.149206349206345,-6.802720793658068,6.802720793658068,early,10655,10654,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,7,7,10.709886621,10.771451247,10.778185940097512,6.734693097511624,6.734693097511624,late,2159,2161,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,11,12,24.7930839,25.405034014,25.41167800430839,6.643990308386805,6.643990308386805,late,5093,5094,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,15,16,61.642426304,59.620816327,59.62700680286621,6.190475866212353,6.190475866212353,late,11951,11953,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,13,14,31.045600907,34.571768707,34.57757369611565,5.804989115652859,5.804989115652859,late,6930,6931,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,17,18,57.705986395,67.725260771,67.73106575963719,5.804988637194697,5.804988637194697,late,13576,13577,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,20,21,53.196462585,66.776371882,66.77061224486394,-5.759637136065976,5.759637136065976,early,13386,13384,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,3,4,4.004761905,4.085351474,4.079591836972789,-5.759637027211717,5.759637027211717,early,819,818,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,41,41,109.425759637,106.920498866,106.92616780017119,5.668934171183082,5.668934171183082,late,21433,21434,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,47,48,192.342108844,183.672494331,183.666825397288,-5.6689337120019445,5.6689337120019445,early,36818,36817,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,69,70,167.640226757,177.568185941,177.56267573659184,-5.5102044081536405,5.5102044081536405,early,35594,35593,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,30,31,83.188548753,100.134512472,100.14002267590249,5.510203902488797,5.510203902488797,late,20072,20074,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,8,8,12.519206349,12.305124717,12.29970521521315,-5.419501786850134,5.419501786850134,early,2467,2466,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,39,40,46.857142857,44.842108844,44.83673469373469,-5.374150265311073,5.374150265311073,early,8989,8988,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,22,23,59.446598639,73.17031746,73.17539682494103,5.079364941025233,5.079364941025233,late,14667,14668,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,15,16,34.280861678,34.320839002,34.32575963718368,4.920635183680133,4.920635183680133,late,6880,6881,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,43,43,81.029115646,80.056077098,80.05133786822222,-4.739229777783294,4.739229777783294,early,16048,16047,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,10,10,17.420408163,16.537732426,16.542403627852607,4.671201852605833,4.671201852605833,late,3315,3316,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,57,58,173.498911565,190.459909297,190.46446712074263,4.557823742629807,4.557823742629807,late,38179,38179,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,6,7,13.037687075,14.021043084,14.025442177040816,4.399093040815316,4.399093040815316,late,2811,2811,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,28,29,33.67553288,32.723401361,32.72768707501134,4.285714011338371,4.285714011338371,late,6560,6560,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,34,35,41.32244898,39.455941043,39.45170068068027,-4.240362319734459,4.240362319734459,early,7909,7908,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,8,9,10.252789116,9.862879819,9.858684807609977,-4.1950113900224295,4.1950113900224295,early,1977,1976,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,14,15,36.47478458,47.543628118,47.539637187709744,-3.990930290257211,3.990930290257211,early,9530,9530,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,40,41,99.473378685,106.139433107,106.14321995484127,3.7868478412690365,3.7868478412690365,late,21276,21277,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,35,35,63.427845805,61.685578231,61.68181405896825,-3.7641720317509453,3.7641720317509453,early,12365,12364,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,0,0.75,0.293877551,0.816326531,0.8199546484954648,3.6281174954648776,3.6281174954648776,late,164,164,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,34,34,90.441496599,87.315147392,87.31156462585034,-3.582766149662575,3.582766149662575,early,17503,17502,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,57,58,140.270521542,149.054058957,149.05056689347396,-3.4920635260391464,3.4920635260391464,early,29879,29878,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,22,23,87.918571429,86.323809524,86.32718820904535,3.3786850453481065,3.3786850453481065,late,17304,17305,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,5,6,12.060725624,19.482743764,19.486054422811794,3.310658811795264,3.310658811795264,late,3905,3906,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,30,31,36.108866213,34.973219955,34.97643990914512,3.219954145123438,3.219954145123438,late,7011,7011,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,41,42,49.002063492,47.008435374,47.011587301523804,3.1519275238025557,3.1519275238025557,late,9423,9424,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,42,43,161.764943311,162.256984127,162.25383219988888,-3.1519271111335456,3.1519271111335456,early,32525,32525,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,14,15,32.012063492,32.148866213,32.15174603168254,2.8798186825440553,2.8798186825440553,late,6444,6445,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,4,5,9.609229025,15.703061224,15.700385487585033,-2.6757364149680996,2.6757364149680996,early,3148,3147,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,0,1,0.369092971,1.434240363,1.4316780050136055,-2.562357986394481,2.562357986394481,early,288,287,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,52,53,153.279637188,172.086371882,172.08888888888887,2.5170068888655805,2.5170068888655805,late,34495,34496,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,46,47,180.831972789,177.916258503,177.91859410419272,2.3356011927262443,2.3356011927262443,late,35664,35665,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,3,4,8.697210884,12.641904762,12.644229024412699,2.3242624126993405,2.3242624126993405,late,2534,2535,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,63,63,169.202947846,163.393469388,163.39115646278003,-2.312925219968065,2.312925219968065,early,32753,32753,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,12,13,38.381156463,47.163922902,47.16619047660544,2.267574605440359,2.267574605440359,late,9454,9455,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,59,60,250.910657596,235.253446712,235.25124716516098,-2.1995468390230144,2.1995468390230144,early,47158,47157,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,9,10,28.345578231,35.976145125,35.97823129222449,2.0861672244905094,2.0861672244905094,late,7212,7212,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,15,16,48.748594104,59.29755102,59.29961451216327,2.0634921632662895,2.0634921632662895,late,11886,11887,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,53,54,62.036099773,59.810272109,59.8082539677687,-2.0181412313036162,2.0181412313036162,early,11989,11989,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,5,6,14.613446712,20.671473923,20.6696825396644,-1.7913833356004716,1.7913833356004716,early,4144,4143,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,9,10,19.664535147,20.845918367,20.847619047619048,1.7006806190487112,1.7006806190487112,late,4179,4179,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,42,43,121.973061224,137.571179138,137.57260770926078,1.428571260788658,1.428571260788658,late,27577,27577,False,False,False
swd,D911-17_HU33_SC06,D911-17,Schubert_D911-17_HU33,Schubert_D911-17_SC06,36,37,134.701428571,138.324240363,138.32562358276644,1.3832197664385149,1.3832197664385149,late,27728,27728,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,2,3,4.126530612,4.872653061,4.873922902494331,1.2698414943308478,1.2698414943308478,late,977,977,False,False,False
swd,D911-22_HU33_SC06,D911-22,Schubert_D911-22_HU33,Schubert_D911-22_SC06,35,36,42.33154195,40.504444444,40.505691609863945,1.247165863944133,1.247165863944133,late,8119,8120,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,45,45,120.095804989,117.146371882,117.1475056692721,1.1337872721099984,1.1337872721099984,late,23483,23483,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,2,3,4.849229025,9.138344671,9.139478458106575,1.1337871065748573,1.1337871065748573,late,1832,1832,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,81,81,225.78106576,218.39185941,218.39285714321994,0.9977332199468947,0.9977332199468947,late,43778,43778,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,7,8,27.200204082,28.813628118,28.814512471655327,0.8843536553264641,0.8843536553264641,late,5776,5776,False,False,False
swd,D911-06_HU33_SC06,D911-06,Schubert_D911-06_HU33,Schubert_D911-06_SC06,6,7,22.671451247,25.030566893,25.031088435208616,0.5215422086166654,0.5215422086166654,late,5017,5018,False,False,False
swd,D911-24_HU33_SC06,D911-24,Schubert_D911-24_HU33,Schubert_D911-24_SC06,44,45,128.630680272,144.305555556,144.30505668923357,-0.49886676643495775,0.49886676643495775,early,28927,28927,False,False,False
swd,D911-20_HU33_SC06,D911-20,Schubert_D911-20_HU33,Schubert_D911-20_SC06,32,32,85.036507937,82.007845805,82.00827664472902,0.43083972902024925,0.43083972902024925,late,16439,16439,False,False,False
swd,D911-02_HU33_SC06,D911-02,Schubert_D911-02_HU33,Schubert_D911-02_SC06,44,44,82.848798186,81.895600907,81.89596371887981,0.36281187981046514,0.36281187981046514,late,16416,16416,False,False,False
swd,D911-18_HU33_SC06,D911-18,Schubert_D911-18_HU33,Schubert_D911-18_SC06,17,18,38.825963719,38.616530612,38.61643990947619,-0.09070252380638522,0.09070252380638522,early,7741,7741,False,False,False
swd,D911-07_HU33_SC06,D911-07,Schubert_D911-07_HU33,Schubert_D911-07_SC06,49,50,122.436984127,130.147006803,130.14708616782426,0.07936482424497626,0.07936482424497626,late,26089,26089,False,False,False
